AUC,AUPR,SPE,SEN,PRE,ACC,F1
0.843606456,0.840003799,0.791318865,0.81234362,0.795751634,0.801835628,0.803962031
0.823316116,0.83053432,0.750104297,0.818447412,0.766015625,0.784268725,0.791364003
0.797888962,0.810886634,0.580725907,0.88485607,0.678502879,0.732790989,0.768060837
0.821875253,0.823779977,0.776200418,0.768267223,0.774410774,0.77223382,0.771326766
0.801127017,0.811182102,0.602756892,0.875522139,0.687889728,0.739139515,0.770446609
0.822267983,0.834260005,0.628130217,0.849457882,0.695696721,0.738840217,0.764926774
0.841984988,0.837245738,0.791579825,0.806841886,0.794576828,0.799207673,0.800662389
0.796005432,0.80890108,0.584897789,0.881150959,0.67985843,0.733055266,0.767526335
0.80377537,0.79757922,0.517730496,0.879432624,0.645833333,0.69858156,0.744744745
0.804099452,0.810676162,0.59015025,0.880634391,0.68240621,0.735392321,0.768950437
0.829926093,0.829991598,0.753961635,0.830550918,0.771317829,0.7922403,0.799839228
0.831986244,0.833109355,0.681552588,0.851356994,0.727694504,0.76643707,0.784683471
0.848285155,0.84801227,0.818523154,0.79783243,0.814814815,0.808173478,0.806234204
0.843464042,0.84512413,0.810258549,0.792326939,0.806794055,0.801292744,0.799495056
0.828918516,0.8340397,0.736842105,0.837646077,0.76109215,0.787265136,0.797536261
0.837196764,0.846354457,0.768781302,0.811848144,0.7784,0.790319216,0.79477231
0.841524609,0.847303175,0.825198164,0.781067556,0.817190227,0.803128259,0.798720682
0.841759255,0.8445978,0.803005008,0.788814691,0.800169348,0.79590985,0.79445145
0.843157368,0.841997252,0.814428691,0.798999166,0.811520542,0.806713928,0.805211179
0.812498115,0.815740702,0.585803758,0.865970772,0.676451402,0.725887265,0.759567845
0.813427874,0.804968599,0.515214673,0.887406172,0.646611972,0.701271628,0.748110388
0.803480546,0.758129039,0.800166875,0.806088407,0.801409619,0.803128259,0.803742204
0.813477589,0.804462646,0.574406003,0.887823186,0.675873016,0.731081926,0.767483778
0.817750196,0.826747671,0.556713928,0.870725605,0.662646779,0.713719766,0.75256803
0.819544111,0.810688493,0.693205502,0.825688073,0.729013255,0.759432979,0.774344935
0.810270466,0.811155366,0.595744681,0.872810676,0.68354017,0.734306569,0.766666667
0.806808904,0.809204125,0.663329161,0.840634126,0.714032601,0.751981644,0.772178578
0.815550558,0.821204473,0.695996664,0.842720067,0.734812659,0.769343066,0.785075787
0.823827502,0.823012203,0.685154295,0.844101709,0.728417266,0.76464457,0.782004248
0.810107225,0.806833695,0.544467641,0.880634391,0.65916901,0.712586099,0.753975344
0.83219179,0.833793132,0.766889074,0.815679733,0.777733598,0.791284404,0.796254834
0.829287717,0.82729989,0.775739892,0.802834514,0.781655844,0.789287203,0.79210364
0.820609331,0.823085677,0.708559499,0.828046745,0.739746458,0.768315592,0.781410004
0.818935322,0.794566979,0.637729549,0.850166945,0.701204819,0.743948247,0.768534239
0.798897993,0.810617166,0.606591573,0.863162286,0.686918991,0.734876929,0.765021261
0.804068188,0.793615393,0.573989162,0.882916667,0.674625915,0.728485101,0.764843891
0.837912047,0.823295065,0.812265332,0.798915311,0.809725159,0.805590321,0.804283914
0.828967732,0.827506477,0.768043388,0.802752294,0.775896816,0.78540146,0.789096126
0.823884875,0.82809584,0.724958264,0.82853567,0.750850662,0.776757772,0.787782626
0.822663455,0.830546995,0.702916667,0.837916667,0.73825257,0.770416667,0.784933646
